Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE	Absolute score (sig.score)
C554_C1_G9	1.19117610870533	0	0	0.493360301043995	0	0.092595042984572	1.47836606129291	0.0726302371101405	0.187499009221643	0	0.63233876577898	0	0	8.70005803499151	0.151761363936289	2.10992002674051	0	0	0	0.632768758397202	0.0585083102414782	0.00185205566921644	0.132	0.0788716132591694	1.14484101175204	15.8028340761138
C554_D1_B1	0.16412220613709	0	0.251911693035494	0.97507754156108	0	9.99080117614539	0.825829372902964	0.101971387045201	0	0	0.442289330598512	2.42288990738976	0.77593073655283	0	0	0.311669015931119	0.0375314895494203	0.142267235727586	0	0.996893500432569	0.40091223439822	0	0.078	0.114097152920798	1.10223918648093	17.8400968274072
C554_D1_G1	0.462283929175615	0	0.081260532617788	0	0.891716226156337	3.50728793987302	0.813864497140259	0	0	0	1.37831618250955	0	0	7.88360124096835	0	0	0	0.232518908949848	0	1.6860235154631	0.164855975272941	0	0.532	0.0034884091030875	1.14686093849441	17.1017289481268
C554_D1_G4	1.40433738809779	0	0.179883929809231	0	0.297351956682579	1.78094903471798	0.462988978021607	0	1.11593695239306	0.289182105599668	1.25290782145227	0	0	2.80326286714625	0.148950559379456	0.23991402377315	0	0	0	1.41661723814539	0.34354120786866	0	0.357	0.022782153227368	1.09057416505948	11.7358240630871
C554_E1_B1	0.0780071350435066	0.61866265816646	0	0.106601552516169	0	4.13474024176542	1.54805273657242	0.863014783313522	0	0	2.41930497119503	0.597236648939712	0.555466360364054	1.00391136209853	0	2.92761602811176	0	0.119388278581124	0	0.778364007000326	0.361806509130708	0	0.07	0.118401547885765	1.05088805619596	16.1121732727988
C555_C1_G1	0.309362186953948	0	3.41617337380948	0.161587099886969	2.6365705945067	0	0	1.42209798317673	0.115050623732565	0	1.0634068321911	1.49508980091882	0.688082106404116	0	0.945593605736993	0.37270009177738	0.910965154212627	1.56642979613412	0	5.61951817375	0	0	0.982	-0.0471678920409894	1.13885394275249	20.7226274231916
C555_C1_G2	2.2819238279035	1.90342078842524	0	0	0.42239284644792	5.9196832747871	3.54674543653738	2.50546526293367	0	0.420866464287744	3.96854355103907	0	3.10195156706318	4.5641138848604	0	0	4.58732974425626	0	0	2.73853367852058	0	0	0.645	-0.00711007586336939	1.08198960607399	35.960970327062
C559_A1_B1	0.12502656649789	0	0	0	0	1.74071673746757	0	0.409804985765148	0.29331860131134	0	0	1.45958492470266	0.0730287844460527	2.26561371022789	0	0	0	1.04401868850131	0	2.8746674515764	0.291966144121572	0	0.786	-0.0195296389012559	1.17189021319274	10.5777465946178
C559_A1_G1	0.382631015689811	0	0	0	0	1.32743886208827	3.44100269883876	0.184430736423795	0	0	1.41039648756611	0	0	6.13068464452333	0	0.743585753048575	0	0	0	0	0.107595847069612	0	0.81	-0.0220493405057229	1.14992249038343	13.7277660452483
C559_A1_G10	0.891067592991475	0	0.584026348941354	0.123264227087692	0	5.9984917153436	0	0	0	0	0.663159231073063	0	0.0606101928883901	1.67024291683088	0.383407056837606	0.0879444327261385	0	0	0	0.650116499267946	0	0	0.851	-0.025949621718188	1.1232515443318	11.1123302139881
C559_A1_G2	2.51474864018101	0	0	0.425933509934319	0	1.50459460269337	2.89306926995054	0	0	0	2.48187570395314	0	0	0.595607405470443	0.108034264178102	0	0	0	0	1.67230844714524	0.138484650484117	0.463762341194433	0.918	-0.033730155526179	1.13003362216946	12.7984188351847
C559_A1_G3	0.166507980382279	0	0	0	2.44821912145193	0	0.569759608470846	0.155518057544657	0	0.432972298126528	0.922500773169086	0	0	5.14323294119411	1.54717295693492	1.16567078952289	0.0652720707318722	0	0	0.0764109919270086	0.299973622430187	0	0.923	-0.034501404017842	1.15748457438996	12.9932112118863
C559_A1_G4	0.555230299218198	0	0.236801105256131	0	0.735239359322839	5.2332003165054	0.328996820239717	0.148306527254808	0.362652979708587	0	0.0747037942605223	0	0.957517998205686	0	0	0	0.179702323014309	0.618841201344263	0	3.92857498854624	0	0	0.97	-0.0433105671639217	1.1525912838824	13.3597677128767
C559_A1_G5	0	0	0.511110247726034	0.616352258802863	0	3.51802318606907	2.59202789256657	0	0	0	0.35681064338652	0	0.0928791061474944	1.62069625637866	0.65352901373025	0	1.54336503025703	0	0.85755662965835	0	0	0	0.905	-0.0323226702714229	1.09035629493285	12.3623502647228
C559_A1_G6	0	0	0.00533077007320872	0	0.0517715522923602	2.3687011584824	0.445524998953193	0	0	0.759231396054538	0	0	0.644703971301923	4.71724434929992	0.119170440034632	0.518087125829791	0.87525020440322	0	0	2.21513063923318	0.207235226838168	0	0.74	-0.0158777408373145	1.1467070227017	12.9273818327965
C559_A1_G7	0.332830581316802	0	0.189580705918604	0.753212233423035	0	2.34756709604991	1.40096715219808	0	0	0	1.43583139992419	0	0	5.05232258708447	0	0	0.0059961927284543	0.0528589462996431	0	2.0679583988396	0.107373646850156	0	0.625	-0.00578649037038368	1.13651041798281	13.7464989406329
C559_A1_G8	0.352314781850855	0	0	0.380097255932727	0	3.34961504788475	0.958660522496862	0.210747498306756	0	0.259094757750426	0.440022528438796	0	0	4.70566162621131	0.060143083128358	0.919605210782694	0	0	0	0.624707107880402	0	0	0.686	-0.0113225016063414	1.13438349098831	12.2606694206639
C559_A1_G9	0.11447301988425	0.33071175293193	0.347133595948103	0.0350785675227686	0	3.94374876126072	0.905524821738629	0	0.763892464158328	0	0.966190566976384	0	0.634301641441966	2.34573676858224	0	0	0.259642935564269	0.400598102632856	0	1.35387684493018	0	0	0.901	-0.0315721337786068	1.10640210970179	12.4009098435726
C559_B1_B1	0.0618222857113572	0	1.80624187987517	0	0	5.1880568998221	3.78996790749529	0	0	0	0.929923462966392	0	0.165471979097791	0.43387021466878	0.139020640247245	0.305200716510783	0.788224198402708	0.154167706223477	0	0.0213388786920023	0.0123381308994867	0	0.687	-0.0113561207148452	1.09412339810001	13.7956449006126
C559_B1_G1	0.414899183256098	0	0.220006169164023	0.494851683140753	0	4.11974494788531	3.52837827566697	0	0	0	1.61555051758543	0	0.172025371665116	0.581088432190045	0	0	0.055163089080455	0.0426391951775322	0	1.62065077634686	0.278967772454255	0	0.83	-0.0239373505489651	1.12720231268707	13.1439654136128
C559_B1_G10	0.259479453581166	0	0.566685631748111	0	0	4.32612515870887	3.8515953818713	0	0	0	1.00577170030446	0	0.260507124055473	0.032439177932397	0.347607655668986	0.310077501810111	0.744321414145375	0	0	1.20958994587537	0.0224462895432054	0	0.752	-0.0170543733724315	1.10403808104607	12.9366464352448
C559_B1_G2	1.11551346658788	0	0.0563077409712953	0.601366602575905	0	3.24701289823426	3.24792961878575	1.32703905620731	0	0	0	0.10718588089801	0	0.778445182095847	0.617382991597755	0	1.4911604319768	0.0885230292408203	0	0.986575854682437	0	0.0520733166074315	0.753	-0.0171856086670359	1.09338918403892	13.7165160704615
C559_B1_G3	0.372152300410769	0	0.721820476459842	0	0.105291991258779	3.07148010435341	3.64746436878859	0	0	0	0.360126699127483	0.0474984324028896	0.238830108689043	3.60584933256684	0.0974816317247172	0	0.0890223667498564	0	0	0.241227940476208	0	0	0.729	-0.01468561889293	1.1018328643654	12.5982457530084
C559_B1_G4	0.391762225351256	0	0	0	0	2.40665747568235	2.98461881891102	0.233000529401734	0	1.86944710810608	0.857583536970447	0	0	2.96781142114838	0.252836371227851	0	0.364402162608715	0	0	1.11062298264868	0.193676588500141	0	0.786	-0.0196126789770178	1.11596487638007	13.6324192205567
C559_B1_G5	0.0619359223793277	0	0.024699513772382	0.49821296446759	0	5.72053921428327	2.82080181165912	0.167357172680908	0	0	1.30842786854792	0	0.177916742559594	1.10979775638423	0.360076328880835	0.484885002479823	0.715721916190479	0.145778652651537	0.0449575652289539	0	0	0	0.675	-0.0105906742569189	1.11540043281259	13.641108432166
C559_B1_G7	0.390390834307379	0	0.543493526571661	0.775282388067463	0	5.47900419160342	0.910584301175737	0	0.0966178600662305	0	1.04154662962014	0	0.331332952030588	2.11697618477243	0.020617342452634	0.227214039337074	0	0	0	1.76687888658079	0.266449863258393	0	0.694	-0.0120253215630748	1.11124326722582	13.9663889998439
C559_B1_G8	0	0	0.195271446257676	0	0	5.14738203885248	3.64823808279082	0	0	0	1.41690111221972	0	0.104925343764209	0.737814423263832	0.240283574677033	0	0.357958394110141	0.0294880003653904	0	0.881616112230634	0.0612615550111707	0	0.705	-0.0131048359811214	1.12058011935693	12.8211400835431
C559_B1_G9	0.134784331615446	0	0	0.73746437025012	0	5.27808494336828	3.14282351350849	0.514793341377511	0	0	0.48013620654789	0	0.136152772828187	0.730787800869309	0.344935499063291	0.627048801170944	0.947360104369849	0	0	0.22624287087076	0.309540298632202	0	0.763	-0.0176331365600814	1.10967960031786	13.6101548544723
C559_C1_B1	0.0222098531742739	0	0	1.09891710277367	0	0.747772992229325	3.28360676298563	0	0	0	0.377435118181144	0	0.42656561494707	1.90643963823025	0.0289492563686894	0.549584313656499	0.224032083647371	0	0	2.12382437191405	0.531024816206276	0	0.651	-0.00793567661135867	1.11252831524028	11.3203619243142
C559_C1_G1	0.148085542709556	0.0105191937624832	0	2.6022357373706	0	1.87291890099475	1.01936079580624	0	0	0	0	2.37430037679987	0.459538001244905	0.39467211773399	0	0	0.0201581437241687	0.0550503718434364	0	3.32707186863714	0.0714136695809016	0	0.662	-0.00907696083321902	1.20603871222038	12.355324720208
C559_C1_G10	0	0	0.00520854513425568	0.320950606665316	0	5.52322633895264	1.03431239467951	0	0	0	0.204580380520585	0.279978005615374	0.200324552910878	1.26710993813699	0.315066198571919	0	0.186212419066613	1.02992517786119	0.714004096396126	0	0.628026266545614	0	0.654	-0.0083060116196252	1.1067878651502	11.708924921057
C559_C1_G2	0.627110956880244	0	0	0.884735240694217	0	9.16741983965012	0	0	0	0	1.20846706643662	0	0.418472254691581	0.152257534637227	0.994852433798528	0	1.35682536296225	0.0956199414273673	0	0.0498223942390254	0.0256751112923039	0	0.428	0.0140993636865604	1.13382192592399	14.9812581367095
C559_C1_G3	1.04680553031107	0	1.0220617787218	1.30256767859902	1.81553403388281	0	1.82748308746281	0	1.0472644997598	0	0.445520589174337	0.20505420490934	0.355799717786424	0.311226727104832	0.448643970746273	0.546250372457538	0	0.854851659617257	0	1.22783005166512	0.739008675566277	0	0.885	-0.0290611875882574	1.08877682055718	13.1959025777647
C559_C1_G4	0.160348717104874	0	0.0497504893520862	0	0	0.495175809373055	1.2251558354496	0.297405544561619	0.0503776362930145	0.942540543552865	0.336181940071953	0	0	6.93692349573471	0.300773252713159	0.21446086153839	0	0	0.397484943803757	0	0	0	0.37	0.0211284425486891	1.17885558188277	11.4065790695491
C559_C1_G5	0.640589268508088	0	0	0.449931846775342	0	3.44535878152037	0.954277870582942	0	0.23444903023601	0	1.03464526741827	0	0	4.21416974083845	0.196586228118459	0.320229433781004	0	0	0	0.176722468360416	0.0171622797575712	0	0.655	-0.00842240504801812	1.12597823532735	11.6841222158969
C559_C1_G6	0.286654107945284	0	0.0016670865341887	0.81370134225586	0	4.0561314336718	0	0	0	0	1.74113075978952	0	0.00215342620686861	3.35586721848456	0.185664807828924	0	0	0.865560186255823	0	1.18275628441371	0.0118824683710934	0	0.74	-0.0157966149805919	1.13046128319718	12.5031691217576
C559_C1_G7	0.00177563218206874	0	0.0226230657023916	4.13320127972795	0	0	0.106982372369814	0	0.199515824518814	0	0.72749407555799	0	0.466236798623362	0.56332859844905	0	0	0	3.59342504223955	0	2.30154633118274	0.14455158177411	0	0.701	-0.0129226071703957	1.15252346373617	12.2606806023278
C559_C1_G8	0.418095848781028	0	0	0.428895069367008	0	4.73610427589036	1.35599545126175	0.273086892342141	0	0	0.680085276601594	0	0	2.05451122249834	0	1.506471790703	0	0.303232917898358	0	0.0744856020198769	0.0306401697165895	0	0.781	-0.0190086890796767	1.11293951678803	11.86160451708
C559_C1_G9	0	1.1752936494713	0.556194423871928	0.261513850032394	2.08449586437907	0	0.415908927623151	0	0	0	1.55328126132332	0.328982068825712	0.715394022111352	0	0.365193384180969	0.655548235946964	1.30255562014059	0.215302276887649	0	1.44376227605298	0.838312198484982	0	0.848	-0.0258110044746129	1.08985529034003	11.9117380593324
C559_D1_G1	1.0220657676065	0	0.0420383123373	5.05326760446447	0	6.850188323732	0.223615020070389	0	0	0	1.88900489319882	0	3.29300191475906	0.502073371975655	1.54539701527873	0	1.56279398224994	0	0	0.108834767116641	0.405765051154324	0	0.88	-0.0284372665479867	1.12917225421148	22.4980460239438
C559_D1_G10	0.0099125892129192	0	0	0.363938010714349	0	6.09240334755823	1.58810462553514	0	0	0	0.937990635655966	0	0	6.27546735790421	0.0788037006678062	0.0174441875552561	0	0	0.0180986305747969	0	0	0	0.348	0.0243396434693794	1.12892718168204	15.3821630853787
C559_D1_G4	0	2.29767136080028	0.188983648927308	0	0	3.80345750803718	0.474824300636484	0.612632149446552	0	0	1.08991740059757	0	0	1.83607544128233	0.237404515449953	1.29228242904627	0.284718740649262	0	0.507051868500572	0	2.68364251820963	0	0.669	-0.00977606052116667	1.08176050286568	15.3086618815834
C559_D1_G5	0	0	1.16854960737715	0.397437163344801	0.794397358216692	0.555305626952502	2.42495094657149	0	0	0	0	1.09891643698085	0.160671171594808	0	0.107101001118508	2.9223342098322	0.138571768810936	1.24942075150241	0	1.6490330810541	0.257813514913137	0	0.531	0.00373184897287935	1.08915346555585	12.9245026382696
C559_D1_G9	0.486257339084745	0	0	0	0.0462910101796331	0.952686190331141	3.65736399842566	0.348697371730719	0	0	1.6328166438286	0	0.810126309720698	1.96155848737197	0	0	0.694291687745431	0.2343207950194	0.4157612348515	0	0.0732435957216724	0	0.898	-0.0309575939218347	1.09956235995363	11.3134146640112
C559_E1_B1	8.97766513266327	0	2.8497822408959	0.236449119103381	0	9.92927298429961	0	0	0	0	1.48941609691475	0	0.387362720400829	0	0	0.66644484858119	0.620772598310231	0	0	0	0.468000254451181	0	0.633	-0.00638151103912603	1.11438205448723	25.6251659956203
C559_E1_G3	0	0	0.801919224202778	1.92501284595812	0	5.13686869946219	0	0	0	0	1.0266639023953	3.60176748080734	0	2.33703933026299	0.152394233326196	0.812218189280797	0.446518726136767	0	2.03543411345314	0	0.590008833478542	0.0900596120834121	0.224	0.0496396636001191	1.1123617917427	18.9559051908476
C560_A1_B1	0.613732655422124	0	1.14256254844107	0.6669730962555	0	0	0	0.142641485707857	0.508636896057955	0	0.456883315409893	0	0	3.03345414315789	0	1.69775656448858	0	0	0	3.50194734306435	0.0873672264332465	0.0949858815993705	0.824	-0.02362984255045	1.15933629269237	11.9469411560378
C560_A1_G3	0.511039413044903	0	0	0.503756107062814	0	5.847717545502	0.44260207149199	0.0875690315514505	0.353743476993449	0	2.75165715751288	0	0	1.55983225222526	0.080721948298063	0.62962753238326	0	0.110290576687088	0	2.95016877934821	0.381249478622351	0.0279193682863335	0.112	0.0902904555170249	1.08408912590038	16.2378947390101
C560_A1_G5	0.383969858107596	0	0	2.14420228688751	1.40121341083151	0	2.49049660007262	0	0.14330856339488	0	1.08348529735991	0	0	5.58086132398827	0	0	0.224173341254943	0	0	1.89193215748552	1.01039083888834	0	0.075	0.116742740683332	1.06639381548968	16.3540336782711
C560_A1_G9	0.414794158779468	0	0	1.23641741181332	0.0892009371771124	4.50803449302727	0.909374987271312	0.222006333620733	1.11610384216909	0	0	0.703218249262922	0	6.22468941021985	0.003939124780014	0	0.118451058195575	0	0	1.075154158434	0.0584769184381583	0.0845103865170395	0.012	0.230654297766839	1.01704349361735	16.7643714697059
C560_B1_G4	0	1.34975677329603	0	0	3.8735029375409	1.42702103590068	0	2.29354103483342	0	7.343126231372	0	0	0	0	0	0	1.04056591993035	0	0	3.00881361029996	0	0	0.972	-0.0441150079053875	1.17217144581102	20.3363275431733
C560_B1_G6	0	0	0	0	0.670627514703507	1.74657788797761	0	0	0	0	0.434717873344282	0	0	4.22083788134313	0	0	0	0	0	3.46954358623265	0.248242906799318	0.123212029751438	0.178	0.0615845354456533	1.15606802712989	10.9137596801519
C560_C1_B1	0.0607396715781208	0.0681247344380309	0	0	0.0250433493942895	1.36495381022731	0	0.0767109526316842	0.655454917995177	0.453266773012291	2.03583734978234	0	0	0.668575448993532	0.0353205782530809	0.225946308539908	0	0.016649158671594	0	3.99179853301507	0	0	0.73	-0.0148460034467957	1.21826083915241	9.67842158653243
C560_C1_G1	0	1.23329023246801	2.51109326979629	0	2.05227113256998	2.63529623514702	2.10776534548959	0	0.564753724684881	0	0	0	0.171702686504717	0	0	0	0.676139843174159	0	0	2.34276972264306	0.418205145044603	0.618087622529159	0.265	0.0400600817444572	1.06263049852763	15.3313749600515
C560_C1_G10	1.77112504404838	0	0.0166396557971464	0	0	6.9817639455396	0.693102037520524	0	0	0	1.40251876446436	0	0	12.4865231536802	0.343251087088812	0	0.551970687497639	0	0	0	7.12844842053135	0	0.152	0.0720556822788951	1.09751810288384	31.375342796168
C560_C1_G2	0.364811823780932	0	0.0138736044260307	0	0	6.42402249680517	2.81984726585418	0.00708871656707589	0.450325023034099	0	0.764780271779499	0	0.19481770220757	0	0	0.0252367493443939	0	0	0	0.0207173588066147	0	0	0.626	-0.00592813942664529	1.15391012373652	11.0855210126056
C560_C1_G4	0.970315164563807	0	0.728798246317218	2.05059275406386	0	1.91204292956881	0.175652625249894	1.32344709882318	0.246458261887006	0.367866335372339	0.693584491754677	0	0.931755282551308	0.131146033080984	0.46763754497133	1.06086763402683	1.06658871047291	0.685704707701799	0	3.51491912818383	0.247781138490823	0.137896815520393	0.598	-0.00378653421172598	1.09461296160878	16.713054902601
C560_C1_G5	0.761022969310084	0	0.00801179221258152	0.773553341873963	0.123119823778237	0	0	2.50469362368777	0	0	0	0.278478719098784	0	0.366832613033456	0.131661980331158	0.486549824481413	0	0.087641481317594	0	9.57720831920139	0.310294470737598	0.344243234836454	0.363	0.0222380754064638	1.27928350847514	15.7533121939005
C560_C1_G7	0.251881470944167	0	0.541637663293488	1.02776056294006	0	9.4905635810487	0.479702075615761	0	0	0	1.6129593084041	0	0.5469115955471	0.62387619246399	0	0	0.42381554464191	0	0	1.18241977118047	0.656911747660062	0.0433320504903002	0.832	-0.0240519940162022	1.14227295341272	16.8817715642301
C560_D1_G1	1.92725513202267	0	0.768693840985989	0.384946977548915	0	0.677208660425276	0	1.76070236821103	0	0	0.206437704172536	0.833915904032335	0	0.0403050472600404	0.446121277744933	0.210949521560286	0.495019041011693	0.876450562953789	0	3.54140763034491	1.1360063337454	0.229845217563977	0.73	-0.0148223985896861	1.12246589499139	13.5352652195838
C560_D1_G2	0.702280088230743	0.109946371499539	0.736284410302764	0.709106109202394	1.00581744770175	0	0.560110228205126	0.144305737231927	0	0	0	0.138277346231609	1.35365270973072	1.04983211103829	1.13555661427582	0	2.72324205084549	0.0822099600483169	0.604218066743801	0	1.59099645524065	0.646570296889254	0.77	-0.0179078605414695	1.08270984572814	13.2924060034182
C560_E1_B1	0.774699292060516	0.126999559408628	0	1.77102325013537	0	0	13.9144970325877	0	0	0	1.0435189429005	0	1.20498206361808	5.46877125027928	0.584187793534334	0	1.11911014977691	0.00974111203688438	1.63611746607885	0	0.484472692343925	0.0547287452196263	0.863	-0.0272096859118186	1.10134173286035	28.1928493499806
C560_E1_G3	2.31127573366338	0	1.18370731899019	0	1.79477385606352	3.69674818027661	1.1006205212116	0	0.600511967783083	0	4.82315076565142	0	0.341104047663803	1.79967380462669	0	0	1.12730285996052	0.652097384820594	0	1.94028470146807	0	0	0.955	-0.040343668468553	1.1175602091184	21.3712511421795
C561_A1_G10	0.0311676586548446	0	0	0.104393634579524	0	15.5300866024044	0.633000953004791	0	0	0	3.73984883028131	0	0.806789826329094	0	0.0730831512439955	0	1.29264021020762	0	0	1.80184917134258	0.175864019506612	0	0.626	-0.00596564701253531	1.15480752615499	24.1887240575548
C561_A1_G2	0	3.20231576395327	0.700028728394007	0	9.00330090903424	0.150811731747516	0	0	2.0409918321335	0.751332160023138	1.91455814953809	1.14075113696572	0	0.0702605969071228	0	0.492667050402384	0	0	3.80012342075746	0	0	0	0.816	-0.0225171780460418	1.12469626630149	23.2671414798565
C561_A1_G3	0.675617210500743	0	2.6700736883998	0	0	6.24687488887607	0	0	2.43526811905096	0	3.93010983910668	0	0	4.14353241135725	0	0	2.36989098663292	0.16132968129701	1.21146519947249	1.00904226127387	0.0603795411918948	0.562958998863328	0.791	-0.0198813354150132	1.09178471428644	25.476542826023
C561_A1_G4	0.0991568567497403	0.0746450634488523	0.0811049961605228	0	0.021037599078412	5.84162478640245	0	0	0.171994068249876	0	2.85312684774521	0	0.601334151386376	5.35398301504194	0	0	0	0	0	0.0755248944856496	0.384667130360857	0	0.015	0.205367739258396	1.03321970192998	15.5581994091099
C561_A1_G7	0.209887953381547	0.191652138709007	0	0	0	11.0767745484577	0.113439291615765	0	0	0	3.48836993630899	0	1.60332853034325	0.20051319489935	0	0	0.0649217487070006	0	0	1.25492830743277	0	0	0.706	-0.0131526992578944	1.15925576515703	18.2038156498554
C561_B1_G3	0	0	1.78498673179368	0.652873752909588	0	0.781816349863043	1.93043518318562	3.87898379928563	0.0458910361146547	0	0	0.866286965000409	0.163474711744583	2.48376764998201	0.731164868080612	0.999947683437859	0	0.74049596191444	0.852264272950582	0	0.586211030776328	1.60226628582839	0.95	-0.0393385195708451	1.09000584666226	18.1008662828674
C561_E1_G1	15.084201217764	0	1.0096862952822	4.46701030574061	0	4.71401904054476	0.0848109291013456	0.759373477102386	0	0	2.78568997069983	0	1.64878967504445	0	0.580806867693865	0.539941520970764	0.145214527126638	1.03083351172514	0	0.559048673202672	0.446681132104437	0	0.054	0.128868877360095	1.06294055097381	33.8561071441031
C562_A1_G2	0.286774651951179	0.167324656467503	0	0.263621022365156	0	4.12456096561299	0	0.226807746555495	1.65750631786996	0	2.3286283572914	0	4.36857254503861	1.31547365847797	0	0	0	0.0432700395086733	0	25.000559795629	1.06784297279587	0.95268654654347	0.00600000000000001	0.281811559354438	1.09542026259024	41.8036292761073
C562_B1_G2	0.287445758247539	0.795022884096018	0	0.306392014346914	0	3.67475523700095	0	0.514401398131944	1.79811617783155	0	1.75101987487884	0	1.20250058317896	17.3605252947137	0	0	0	0.56968467566616	0	14.1589282674339	0.771234652636133	0.320579645725153	0.017	0.196968580782163	1.08111501150949	43.5106064638878
